id,ligand_name,binding_site,cuda_setup_s,rest_setup_s,total_setup_s,job_wait_s,job_duration_s,run_time_s,processing_time_s,run_plus_processing_s,shutdown_s,gpu_memory_mb
6650,ADBBMN.xaa_ligand_02-Model50-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6624,ADBBMN.xaa_ligand_02-Model51-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6630,ADBBMN.xaa_ligand_02-Model52-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6633,ADBBMN.xaa_ligand_02-Model53-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6609,ADBBMN.xaa_ligand_02-Model54-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6652,ADBBMN.xaa_ligand_02-Model55-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6622,ADBBMN.xaa_ligand_02-Model56-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6604,ADBBMN.xaa_ligand_02-Model57-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6600,ADBBMN.xaa_ligand_02-Model58-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6654,ADBBMN.xaa_ligand_02-Model59-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6593,ADBBMN.xaa_ligand_02-Model6-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6612,ADBBMN.xaa_ligand_02-Model60-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6613,ADBBMN.xaa_ligand_02-Model61-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6638,ADBBMN.xaa_ligand_02-Model62-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6618,ADBBMN.xaa_ligand_02-Model63-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6626,ADBBMN.xaa_ligand_02-Model64-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6655,ADBBMN.xaa_ligand_02-Model7-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6594,ADBBMN.xaa_ligand_02-Model8-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
6631,ADBBMN.xaa_ligand_02-Model9-5i6x_edited,2,0.130207,0.039234,0.16944099999999998,0.534,0.239,0.832,0.057,0.889,0.001319,74.32
5114,ADBBMN.xaa_ligand_03-Model1-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5106,ADBBMN.xaa_ligand_03-Model10-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5108,ADBBMN.xaa_ligand_03-Model11-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5069,ADBBMN.xaa_ligand_03-Model12-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5111,ADBBMN.xaa_ligand_03-Model13-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5084,ADBBMN.xaa_ligand_03-Model14-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5087,ADBBMN.xaa_ligand_03-Model15-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5096,ADBBMN.xaa_ligand_03-Model16-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5064,ADBBMN.xaa_ligand_03-Model17-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5073,ADBBMN.xaa_ligand_03-Model18-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5109,ADBBMN.xaa_ligand_03-Model19-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5080,ADBBMN.xaa_ligand_03-Model2-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5078,ADBBMN.xaa_ligand_03-Model20-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5095,ADBBMN.xaa_ligand_03-Model21-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5082,ADBBMN.xaa_ligand_03-Model22-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5083,ADBBMN.xaa_ligand_03-Model23-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5077,ADBBMN.xaa_ligand_03-Model24-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5104,ADBBMN.xaa_ligand_03-Model25-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5070,ADBBMN.xaa_ligand_03-Model26-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5068,ADBBMN.xaa_ligand_03-Model27-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5093,ADBBMN.xaa_ligand_03-Model28-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5103,ADBBMN.xaa_ligand_03-Model29-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5066,ADBBMN.xaa_ligand_03-Model3-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5086,ADBBMN.xaa_ligand_03-Model30-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5107,ADBBMN.xaa_ligand_03-Model31-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5116,ADBBMN.xaa_ligand_03-Model32-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5119,ADBBMN.xaa_ligand_03-Model33-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5081,ADBBMN.xaa_ligand_03-Model34-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5120,ADBBMN.xaa_ligand_03-Model35-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5062,ADBBMN.xaa_ligand_03-Model36-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5117,ADBBMN.xaa_ligand_03-Model37-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5099,ADBBMN.xaa_ligand_03-Model38-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5115,ADBBMN.xaa_ligand_03-Model39-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5067,ADBBMN.xaa_ligand_03-Model4-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5092,ADBBMN.xaa_ligand_03-Model40-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5102,ADBBMN.xaa_ligand_03-Model41-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5101,ADBBMN.xaa_ligand_03-Model42-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5112,ADBBMN.xaa_ligand_03-Model43-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5072,ADBBMN.xaa_ligand_03-Model44-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5071,ADBBMN.xaa_ligand_03-Model45-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5076,ADBBMN.xaa_ligand_03-Model46-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5110,ADBBMN.xaa_ligand_03-Model47-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5057,ADBBMN.xaa_ligand_03-Model48-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5060,ADBBMN.xaa_ligand_03-Model49-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5065,ADBBMN.xaa_ligand_03-Model5-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5091,ADBBMN.xaa_ligand_03-Model50-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5058,ADBBMN.xaa_ligand_03-Model51-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5085,ADBBMN.xaa_ligand_03-Model52-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5097,ADBBMN.xaa_ligand_03-Model53-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5113,ADBBMN.xaa_ligand_03-Model54-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5075,ADBBMN.xaa_ligand_03-Model55-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5079,ADBBMN.xaa_ligand_03-Model56-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5088,ADBBMN.xaa_ligand_03-Model57-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5098,ADBBMN.xaa_ligand_03-Model58-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5118,ADBBMN.xaa_ligand_03-Model59-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5100,ADBBMN.xaa_ligand_03-Model6-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5061,ADBBMN.xaa_ligand_03-Model60-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5090,ADBBMN.xaa_ligand_03-Model61-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5094,ADBBMN.xaa_ligand_03-Model62-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5089,ADBBMN.xaa_ligand_03-Model63-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5063,ADBBMN.xaa_ligand_03-Model64-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5105,ADBBMN.xaa_ligand_03-Model7-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5074,ADBBMN.xaa_ligand_03-Model8-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
5059,ADBBMN.xaa_ligand_03-Model9-5i6x_edited,2,0.12993,0.040015,0.16994499999999998,0.541,0.23,0.832,0.06,0.8919999999999999,0.001343,73.82
3941,ADBBMN.xaa_ligand_04-Model1-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3909,ADBBMN.xaa_ligand_04-Model10-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3940,ADBBMN.xaa_ligand_04-Model11-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3912,ADBBMN.xaa_ligand_04-Model12-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3968,ADBBMN.xaa_ligand_04-Model13-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3923,ADBBMN.xaa_ligand_04-Model14-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3946,ADBBMN.xaa_ligand_04-Model15-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3962,ADBBMN.xaa_ligand_04-Model16-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3921,ADBBMN.xaa_ligand_04-Model17-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3951,ADBBMN.xaa_ligand_04-Model18-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3949,ADBBMN.xaa_ligand_04-Model19-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3938,ADBBMN.xaa_ligand_04-Model2-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3931,ADBBMN.xaa_ligand_04-Model20-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3960,ADBBMN.xaa_ligand_04-Model21-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3936,ADBBMN.xaa_ligand_04-Model22-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3957,ADBBMN.xaa_ligand_04-Model23-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3926,ADBBMN.xaa_ligand_04-Model24-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3939,ADBBMN.xaa_ligand_04-Model25-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3915,ADBBMN.xaa_ligand_04-Model26-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3916,ADBBMN.xaa_ligand_04-Model27-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3919,ADBBMN.xaa_ligand_04-Model28-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3963,ADBBMN.xaa_ligand_04-Model29-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3924,ADBBMN.xaa_ligand_04-Model3-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3937,ADBBMN.xaa_ligand_04-Model30-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3932,ADBBMN.xaa_ligand_04-Model31-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3948,ADBBMN.xaa_ligand_04-Model32-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3965,ADBBMN.xaa_ligand_04-Model33-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3945,ADBBMN.xaa_ligand_04-Model34-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3966,ADBBMN.xaa_ligand_04-Model35-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3933,ADBBMN.xaa_ligand_04-Model36-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3959,ADBBMN.xaa_ligand_04-Model37-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3920,ADBBMN.xaa_ligand_04-Model38-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3913,ADBBMN.xaa_ligand_04-Model39-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3950,ADBBMN.xaa_ligand_04-Model4-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3943,ADBBMN.xaa_ligand_04-Model40-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3954,ADBBMN.xaa_ligand_04-Model41-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3952,ADBBMN.xaa_ligand_04-Model42-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3911,ADBBMN.xaa_ligand_04-Model43-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3918,ADBBMN.xaa_ligand_04-Model44-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3956,ADBBMN.xaa_ligand_04-Model45-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3934,ADBBMN.xaa_ligand_04-Model46-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3925,ADBBMN.xaa_ligand_04-Model47-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3944,ADBBMN.xaa_ligand_04-Model48-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3930,ADBBMN.xaa_ligand_04-Model49-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3958,ADBBMN.xaa_ligand_04-Model5-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3947,ADBBMN.xaa_ligand_04-Model50-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3922,ADBBMN.xaa_ligand_04-Model51-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3905,ADBBMN.xaa_ligand_04-Model52-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3907,ADBBMN.xaa_ligand_04-Model53-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3942,ADBBMN.xaa_ligand_04-Model54-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3928,ADBBMN.xaa_ligand_04-Model55-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3927,ADBBMN.xaa_ligand_04-Model56-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3955,ADBBMN.xaa_ligand_04-Model57-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3917,ADBBMN.xaa_ligand_04-Model58-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3967,ADBBMN.xaa_ligand_04-Model59-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3929,ADBBMN.xaa_ligand_04-Model6-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3908,ADBBMN.xaa_ligand_04-Model60-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3935,ADBBMN.xaa_ligand_04-Model61-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3961,ADBBMN.xaa_ligand_04-Model62-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3964,ADBBMN.xaa_ligand_04-Model63-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3910,ADBBMN.xaa_ligand_04-Model64-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3953,ADBBMN.xaa_ligand_04-Model7-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3914,ADBBMN.xaa_ligand_04-Model8-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
3906,ADBBMN.xaa_ligand_04-Model9-5i6x_edited,2,0.127065,0.039963,0.167028,0.534,0.234,0.82,0.051,0.871,0.00141,73.82
5875,ADBBMN.xaa_ligand_05-Model1-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5879,ADBBMN.xaa_ligand_05-Model10-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5837,ADBBMN.xaa_ligand_05-Model11-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5838,ADBBMN.xaa_ligand_05-Model12-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5844,ADBBMN.xaa_ligand_05-Model13-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5884,ADBBMN.xaa_ligand_05-Model14-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5887,ADBBMN.xaa_ligand_05-Model15-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5886,ADBBMN.xaa_ligand_05-Model16-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5877,ADBBMN.xaa_ligand_05-Model17-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5826,ADBBMN.xaa_ligand_05-Model18-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5880,ADBBMN.xaa_ligand_05-Model19-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5869,ADBBMN.xaa_ligand_05-Model2-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5842,ADBBMN.xaa_ligand_05-Model20-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5841,ADBBMN.xaa_ligand_05-Model21-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5834,ADBBMN.xaa_ligand_05-Model22-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5883,ADBBMN.xaa_ligand_05-Model23-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5882,ADBBMN.xaa_ligand_05-Model24-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5871,ADBBMN.xaa_ligand_05-Model25-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5862,ADBBMN.xaa_ligand_05-Model26-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5827,ADBBMN.xaa_ligand_05-Model27-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5845,ADBBMN.xaa_ligand_05-Model28-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
5888,ADBBMN.xaa_ligand_05-Model29-5i6x_edited,2,0.128993,0.039411,0.168404,0.534,0.233,0.829,0.06,0.889,0.001523,74.07
